"date","start_name","start_lon","start_lat","end_name","end_lon","end_lat"
"2009-09-15 00:00:00","82nd St and 37th Av, Queens, NY",-73.8842941,40.7497539,"82nd St and Roosevelt Av, Queens, NY",-73.8839418,40.7476372
"2009-09-26 00:00:00","82nd St and 37th Av, Queens, NY",-73.8842941,40.7497539,"82nd St and Roosevelt Av, Queens, NY",-73.8839418,40.7476372
"2009-09-10 00:00:00","Broadway and West 231st St, Bronx, NY",-73.9047946,40.878934,"Broadway and Naples Te, Bronx, NY",-73.9044325,40.8794461
"2009-09-26 00:00:00","Broadway and West 231st St, Bronx, NY",-73.9047946,40.878934,"Broadway and Naples Te, Bronx, NY",-73.9044325,40.8794461
"2009-09-10 00:00:00","E Fordham Rd and Valentine Av, Bronx, NY",-73.8958937,40.8622688,"E Fordham Rd and Tiebout Av, Bronx, NY",-73.8948047,40.8620701
"2009-09-26 00:00:00","E Fordham Rd and Valentine Av, Bronx, NY",-73.8958937,40.8622688,"E Fordham Rd and Tiebout Av, Bronx, NY",-73.8948047,40.8620701
"2009-09-10 00:00:00","East Gun Hill Rd and Bainbridge Av, Bronx, NY",-73.8784896,40.8810739,"East Gun Hill Rd and Rochambeau Av, Bronx, NY",-73.8793807,40.8815239
"2009-09-26 00:00:00","East Gun Hill Rd and Bainbridge Av, Bronx, NY",-73.8784896,40.8810739,"East Gun Hill Rd and Rochambeau Av, Bronx, NY",-73.8793807,40.8815239
"2009-09-15 00:00:00","Austin St and 71st Av, Queens, NY",-73.8448004,40.7201635,"Austin St and 70th Rd, Queens, NY",-73.8458961,40.7205705
"2009-09-26 00:00:00","Austin St and 71st Av, Queens, NY",-73.8448004,40.7201635,"Austin St and 70th Rd, Queens, NY",-73.8458961,40.7205705
"2009-09-16 00:00:00","Yellowstone Blvd and Queens Blvd, Queens, NY",-73.8474907,40.722916,"Yellowstone Blvd and Gerard Pl, Queens, NY",-73.8491869,40.7226096
"2009-10-10 00:00:00","Yellowstone Blvd and Queens Blvd, Queens, NY",-73.8474907,40.722916,"Yellowstone Blvd and Gerard Pl, Queens, NY",-73.8491869,40.7226096
"2009-09-10 00:00:00","White Plains Rd and Pelham Pkwy S, Bronx, NY",-73.867633,40.856614,"White Plains Rd and Lydig Av, Bronx, NY",-73.867704,40.8544969
"2009-09-26 00:00:00","White Plains Rd and Pelham Pkwy S, Bronx, NY",-73.867633,40.856614,"White Plains Rd and Lydig Av, Bronx, NY",-73.867704,40.8544969
